rainfall_mm,soil_moisture,slope_angle,vegetation_density,distance_to_river_km,population_density,altitude_m,season,hour,day_night,previous_landslides,infrastructure_quality,landslide_type,fatality_level,rescue_response_level
239.5885556505852,0.6355895641585521,51.426729532559634,0.253762133820095,0.4264262550313337,280.180432362028,904.792102415347,Summer,20,Night,No,High,Rockfall,Low,Local
257.75967719941747,0.895311488976934,25.99379265352131,0.4482663434895579,0.3156973965127508,351.01574689151835,720.0200019781366,Summer,18,Day,No,Medium,Rockfall,Moderate,Regional
297.6125620349531,0.6294713518795029,41.38391925608383,0.585464365608596,5.563311877148784,427.257016292857,650.9664459365299,Summer,20,Night,No,High,Rockfall,Low,Local
184.5423453413222,0.54622673389602,31.713815242510154,0.4822454292932765,4.993487535413324,312.63141994832,779.0064584872753,Monsoon,15,Day,No,Medium,Rockfall,Low,Local
417.39098205483685,0.6845204081913969,41.03187431082343,0.7835508073326205,4.369052016892125,253.0869145789591,922.558148316658,Summer,23,Night,No,Medium,Mudslide,Moderate,District
169.51860948002383,0.4721644898269745,29.558859978858077,0.7702697032969925,1.96397157730447,200.71339989144545,794.90117428296,Monsoon,11,Day,No,Low,No Landslide,Low,Local
152.86491097698143,0.1481138740806281,33.37207093927706,0.628281714072255,3.303315633987162,155.47947355877744,756.5682385726287,Winter,20,Night,Yes,Low,No Landslide,Low,Local
342.6488698800054,0.5498374527023279,35.40919175395721,0.4614205615928937,0.1430713538808598,366.6269672043523,811.6740581635792,Summer,3,Night,Yes,Low,Rockfall,Moderate,Regional
313.3330155170349,0.8661002276043042,24.978125442185277,0.3787354616342709,0.8153021167871524,357.7978523639557,679.228213752609,Summer,7,Day,No,Medium,Rockfall,Low,Local
299.9295853641724,0.2402423538861277,42.408243454201255,0.2741120227491905,0.752889964252741,357.73635251066617,731.3588146313924,Summer,6,Day,Yes,Low,Rockfall,Moderate,Regional
300.2676407411424,0.6520039126565326,29.867864335284143,0.4484283784405878,2.0192549910306883,287.1340553647944,382.8415122189992,Winter,14,Day,Yes,Medium,Rockfall,Low,Local
249.02025817224683,0.2607469509272452,32.714000846599816,0.4892207620454036,0.8799819717647553,440.6934745891751,994.7452461704736,Monsoon,5,Night,No,Low,No Landslide,Low,Local
178.21965028113348,0.5286621475784651,25.05650625391488,0.6730760475728514,0.3215274865214109,251.58815054151825,859.7595560643524,Monsoon,4,Night,Yes,High,No Landslide,Low,Local
256.0643646554981,0.1773411597173757,9.376663412046897,0.6607118770083014,1.814994394225816,395.52692372072056,645.308831193314,Summer,13,Day,Yes,Low,No Landslide,Low,Local
195.82706307903103,0.4602967490065481,33.08972237399831,0.2490756977488799,3.368149656113008,296.1257105010457,1179.7469962710477,Summer,20,Night,No,Low,Rockfall,Low,Local
328.0095786734201,0.7049306631161969,59.12615421612916,0.4766815208018104,0.9629333414324468,239.16492353206624,817.4032960784773,Summer,12,Day,No,Low,Mudslide,Severe,Regional
238.2354094798289,0.3780572193911856,42.84604287898024,0.3272452070521533,0.2837463837159826,359.2530307317761,592.7712856049607,Summer,9,Day,No,Medium,Rockfall,Low,Local
183.96022425659908,0.6319293795897745,34.80739620265605,0.3097688937217639,0.4380246863178717,340.96361186839937,971.3474842940916,Winter,17,Day,No,Low,Rockfall,Moderate,Regional
224.28913266776053,0.7363599686317833,32.37109170791732,0.7791115048160722,0.5422617517608701,335.6972759266926,879.6096433018525,Summer,3,Night,No,Medium,Rockfall,Low,Local
283.0345163420499,0.8417422555835622,35.22465892812046,0.2293406517013803,0.7130573178336337,308.12784220561986,878.9159970968439,Winter,7,Day,No,Low,Mudslide,Moderate,State
204.902035775682,0.2877136654843628,40.4711911517521,0.4934280131314849,2.0588912594014857,296.2106918283169,714.8488790696819,Summer,23,Night,No,Low,No Landslide,Low,Local
184.2223683546855,0.4194527326474465,23.191871846911557,0.3177425590365627,1.8373144823881056,538.8371992870439,890.099144755607,Monsoon,10,Day,Yes,High,No Landslide,Low,Local
269.494976919353,0.2219328106643339,46.143216946688725,0.8155311509749319,2.3819806292228454,418.42566451961727,747.6483419557811,Monsoon,16,Day,Yes,Low,No Landslide,Low,Local
269.5973256886978,0.8939868017267002,42.15381315441244,0.5899283592925246,0.9004082298900202,372.2826894985512,911.1882903291684,Summer,17,Day,No,High,Mudslide,Severe,State
209.4445459703096,0.8416007743394363,42.18185725707934,0.3619664454637936,3.4745158848839024,311.1799158203388,419.01110919787226,Summer,20,Night,No,High,Rockfall,Moderate,Regional
212.31693555053417,0.5319657042244477,39.38475738809727,0.5516991010164635,0.456532452564574,400.7157200596669,713.2253074041622,Winter,10,Day,No,Low,Rockfall,Low,Local
268.5639949886109,0.7736266355011371,35.1961665769399,0.712040451792181,1.266139996013962,351.7994776391452,1144.431019561639,Summer,15,Day,No,Low,Rockfall,Moderate,Regional
134.15325268021405,0.5167663818176338,41.7286123596682,0.8706826062436037,3.228285139412693,302.6204752774036,646.5865089199399,Summer,11,Day,No,Low,Rockfall,Low,Local
137.40289804987555,0.5988685504022078,40.91814133741378,0.3543122029717932,0.3972888605735621,269.6435674734085,679.2323405013626,Summer,12,Day,No,Medium,Rockfall,Moderate,Regional
192.52446229980512,0.1712995456928133,31.45959289058976,0.8203272404905415,0.2327600465941155,291.9082662337312,710.407732310005,Monsoon,15,Day,No,Medium,No Landslide,Low,Local
232.9242278630522,0.7042163363974464,29.26398227103099,0.8540128799172431,4.302888751777288,50.0,557.0387728222713,Winter,22,Night,Yes,Medium,Rockfall,Low,Local
274.8726052478404,0.2021707869081878,36.01856295261987,0.8414943811724462,0.8399284160453319,321.0600839297642,358.3438447543496,Monsoon,20,Night,No,Medium,No Landslide,Low,Local
368.0284973559642,0.7608541042020227,50.49020151495188,0.6447900498033369,2.303204305416183,251.15239198896404,753.8827202952774,Winter,0,Night,Yes,Low,Mudslide,Moderate,Regional
318.61276985616155,0.7256224701363088,22.60892924346099,0.6408744581042953,0.0513508295055554,459.2669998282884,827.1718848163314,Monsoon,15,Day,No,High,Rockfall,Low,Local
237.20491760292583,0.6669957581943812,20.3247473424756,0.4822474432286759,2.342668491753064,301.93440708117544,789.4989862922696,Summer,14,Day,No,Medium,Rockfall,Low,Local
248.4787033677849,0.1289283044198097,36.647608412365166,0.7266785176126516,0.7598909772532582,181.10365804650385,771.0242876104227,Monsoon,5,Night,No,Medium,No Landslide,Low,Local
169.7976508289753,0.3425026847562629,35.50887701856018,0.5719058128456523,0.1147092620107847,295.01198458718824,808.6081741700775,Monsoon,11,Day,No,High,No Landslide,Low,Local
248.5189491206088,0.3104900559286743,36.73341664370408,0.674206649859806,1.88225711294866,195.3878914937496,1004.5682943101529,Winter,7,Day,No,Medium,No Landslide,Low,Local
226.90730888638893,0.3881091259772152,37.43953197908501,0.4999205326941568,0.5509901162779062,347.34074157124667,761.9107628141567,Winter,6,Day,No,Low,Rockfall,Low,Local
275.8174848270472,0.1701141974110708,32.76797745365195,0.7120475248301974,0.9781518846299004,329.0947364339485,685.183484582546,Monsoon,1,Night,No,Medium,No Landslide,Low,Local
183.82152451581416,0.8495662584248502,49.89863438602082,0.7771300623231843,0.1680262520134338,395.7839631108268,743.7749030223828,Winter,11,Day,No,Medium,Mudslide,Moderate,District
291.5477211392938,0.543041792569901,18.990960215234843,0.3025053796219712,0.3183742688866944,220.91182083054343,915.8693519513552,Winter,20,Night,No,Low,Rockfall,Low,Local
372.61911304020623,0.3444194485264188,26.715029752197538,0.7830508009019597,0.7075788948270115,303.4008096228147,1082.40537570865,Winter,13,Day,No,High,Rockfall,Moderate,Regional
241.2991881234514,0.4175852136594268,33.96745239850953,0.5782075722532151,0.1880928585793354,163.49782045733647,674.3712521661644,Winter,15,Day,Yes,Low,Rockfall,Low,Local
282.1369377679153,0.4577620324038686,18.56811188845833,0.791266136363157,4.834337459820498,370.14947819247146,819.7867574057767,Winter,10,Day,No,Medium,No Landslide,Low,Local
305.211519336889,0.5804754666884938,33.241455955679285,0.5019111944387102,0.0121308011847746,351.8871180440122,867.671488387192,Monsoon,19,Night,No,Medium,Rockfall,Low,Local
217.9023622491331,0.5125435421571982,51.61470165728018,0.4653283397681245,1.322755313023651,349.58050210275707,601.4843986542354,Winter,8,Day,No,Low,Rockfall,Low,Local
267.9273985448333,0.8355135785715339,35.20886488295962,0.8405425127620556,0.2630609815461368,300.1619031356941,804.0834334425837,Summer,9,Day,No,High,Mudslide,Severe,National
251.0073920625436,0.4975707863246642,37.30700905718683,0.3758184872838809,0.7354113746625787,341.4772890788791,506.86522853158095,Monsoon,16,Day,No,High,Rockfall,Low,Local
257.8140878839065,0.8937264118586502,22.3983523482742,0.7909486277003002,5.208990744525223,460.4339108308597,446.1899392521202,Monsoon,11,Day,No,Medium,Rockfall,Low,Local
188.1592172915627,0.7811399661960766,28.836385919605227,0.5388144007565829,0.3527455000248111,271.4905742957986,873.3492815784514,Monsoon,5,Night,No,Low,Rockfall,Low,Local
251.9608139407154,0.2668084114858686,31.24803619676063,0.5598668097858818,6.752950205462651,313.86451837100844,723.2250517338434,Winter,18,Day,No,Low,No Landslide,Low,Local
289.839863299636,0.844476171715133,31.82284903243766,0.4159277970426388,0.4608257604322921,191.38737008185905,840.4560815242438,Summer,10,Day,Yes,Low,Mudslide,Moderate,State
366.09148862360337,0.1930931183083808,47.81643795003769,0.601129540433311,2.706230712980416,213.1739038401668,796.42100459833,Winter,8,Day,No,Low,Rockfall,Low,Local
326.74166608681656,0.7539597667929533,40.57691060725124,0.4276478373933479,1.582301935286763,309.7813293093307,604.7199902672405,Monsoon,20,Night,Yes,Medium,Mudslide,Moderate,Regional
422.2545966009245,0.4044986347812641,23.88542043062968,0.2274885899691566,4.31660117865458,410.3933546701907,790.9491396071327,Monsoon,5,Night,Yes,High,Rockfall,Low,Local
188.61219496895603,0.8023794563560557,37.46504778432005,0.3903990237410492,1.6148424097722456,274.3719175748428,553.379738997029,Monsoon,23,Night,No,Medium,Rockfall,Low,Local
319.7856509376543,0.7944453520859603,39.98221748496785,0.2044653303846134,1.5295408131807164,276.40834706878763,1078.1944716002802,Monsoon,15,Day,Yes,High,Mudslide,Moderate,State
264.66736045906816,0.744740320094097,46.40149038521267,0.8848483509397995,0.4349642160619231,259.31147554956254,528.8059310280073,Winter,19,Night,No,Medium,Mudslide,Moderate,District
425.18423465741375,0.7320243490456492,50.805406865683736,0.8760230468738233,0.3635938577944584,246.5243329155677,760.8429458062838,Summer,15,Day,No,Medium,Mudslide,Moderate,Regional
185.3361371715879,0.3437433112784326,24.849058081721317,0.4766087082306135,4.965557457609537,329.49714557088214,591.5456823905504,Summer,5,Night,No,High,No Landslide,Low,Local
182.8222526255379,0.1647354264410017,26.89142488789662,0.7098595980377522,0.7945123838399571,150.27423548213554,914.0842346721593,Monsoon,4,Night,No,Medium,No Landslide,Low,Local
202.04858836447823,0.4223841430121292,22.42422141085384,0.4420642688872974,0.9306922006654966,428.0939576666728,733.7137257436995,Summer,20,Night,Yes,High,No Landslide,Low,Local
80.08834205521543,0.2388196119892069,32.659801408930186,0.6697652099601832,2.852763737786412,233.45777018705397,696.266656075758,Monsoon,3,Night,No,Low,No Landslide,Low,Local
207.93959826553916,0.6559608711219693,39.66358374446335,0.7638010301321854,0.8274688570439317,372.1903485438141,970.6403090103108,Monsoon,1,Night,Yes,Low,Rockfall,Moderate,Regional
189.26938707570417,0.3768797812302284,44.87334516589102,0.8627293712845685,6.075712173436884,173.0001402606124,805.8861183355104,Summer,5,Night,No,High,Rockfall,Moderate,Regional
262.03150291809663,0.8804881606879319,34.24048976357477,0.4801485930947703,2.678270244745008,366.88401305462185,903.3288891871936,Monsoon,8,Day,No,Medium,Mudslide,Moderate,State
277.34047806217274,0.6127776618762656,31.80152476745156,0.7483085880692333,1.8197688054499532,367.1944607814497,603.7348126965071,Summer,16,Day,No,High,Rockfall,Low,Local
400.0936671372709,0.7579844509074888,36.51757992248741,0.3861499154424831,4.255502339802167,338.42020720058963,519.0366112144986,Monsoon,13,Day,No,High,Mudslide,Severe,State
326.033907054884,0.2060197381934787,26.64857098369977,0.8932326126555539,0.1017570941815367,200.5571478200208,821.4415924080267,Summer,6,Day,No,Low,No Landslide,Low,Local
203.84770754700776,0.7896115858180981,55.89538721694773,0.2180387191350458,0.5942872298591737,324.9548189598077,736.2307289010538,Monsoon,21,Night,No,Medium,Mudslide,Moderate,District
178.12682629213137,0.8382057524107155,18.92338972881941,0.6224701645507846,1.2511128976480546,181.6943815265611,925.2869344907888,Summer,18,Day,No,Low,Rockfall,Low,Local
289.35353372052043,0.4896495350551487,36.847405788957246,0.6616541871559289,0.5148969362601057,274.7236744903815,784.0183094674901,Monsoon,0,Night,Yes,Medium,Rockfall,Low,Local
144.3813434383486,0.585002350200782,55.2360621922964,0.6816318899518902,2.724415081937438,402.9413100955326,841.015067846926,Monsoon,19,Night,No,Medium,Rockfall,Moderate,Regional
396.5167012683483,0.7118478407223964,35.067998445599976,0.2842713051523623,5.031755425248586,379.6701927070742,475.32349401175134,Monsoon,14,Day,No,Low,Mudslide,Severe,State
344.35520965770297,0.23987090180833,33.099609649985055,0.8569708484311913,1.1024972011245209,301.5182942540433,1177.6873879228513,Summer,17,Day,No,Medium,No Landslide,Low,Local
212.4659478316236,0.502052861170754,31.425545771895727,0.326828295335058,0.8375037757831614,202.5193424077158,767.1516029935937,Winter,2,Night,Yes,Medium,Rockfall,Low,Local
112.9492376727298,0.4189304222178505,33.19608318237592,0.6359273822678888,6.516831249001762,364.55877121741935,939.51739406784,Monsoon,17,Day,No,Low,No Landslide,Low,Local
358.309789933233,0.2170991937297993,48.7284847467653,0.3558732553861594,1.1770426275602175,301.93812376980253,632.7816659560747,Monsoon,1,Night,No,High,Rockfall,Low,Local
240.83681237979056,0.3940275378332252,12.881380886704932,0.4150514919148896,1.342960820772535,67.96844017695767,861.6019804434682,Summer,9,Day,Yes,Medium,No Landslide,Low,Local
349.0253049578769,0.1545378475083948,50.33433701296325,0.582520979209687,0.8666488161807586,378.2629826316518,539.4310472950509,Monsoon,10,Day,No,High,Rockfall,Moderate,Regional
122.44578729645065,0.1206495255595895,20.76042847549855,0.4920353929952035,4.805882370324289,297.5767166130308,890.4135676519342,Monsoon,23,Night,No,Low,No Landslide,Low,Local
202.04999816369815,0.2081330313238582,32.333476707655855,0.3121579206835544,1.683087814326118,420.2451247983072,728.8051831228335,Monsoon,2,Night,No,Low,No Landslide,Low,Local
250.41949597745463,0.8704920892713391,30.70755579701338,0.3196554816945938,2.8724368681677785,190.47294811571956,805.8381007871135,Monsoon,6,Day,No,Medium,Rockfall,Moderate,Regional
253.75844750117935,0.5396236287160135,40.8855326977072,0.4927013517139597,3.3405715008009804,50.0,939.5948060260196,Winter,7,Day,No,Low,Rockfall,Moderate,Regional
213.9947622816605,0.872657728922576,19.018756481162526,0.7300980847928504,0.8366419087816641,327.9083858345185,553.4919377559439,Winter,18,Day,Yes,High,Rockfall,Low,Local
299.8279945877999,0.4459983026641055,39.62172666081943,0.828575252793452,1.1372425917662587,329.1563676681973,663.1016538774406,Monsoon,17,Day,No,Low,Rockfall,Low,Local
164.59036564939245,0.3494529064682077,55.24309623286853,0.258889363581568,3.773966727672802,130.9328372393548,891.4648562173531,Monsoon,12,Day,Yes,Medium,Rockfall,Low,Local
238.6096411982965,0.5049134902721953,21.368259954071892,0.4751727352915807,0.9027731396626518,202.15004541333937,1219.6442949093494,Monsoon,12,Day,No,Medium,Rockfall,Low,Local
259.6236505369519,0.4516093509063281,36.89706167610396,0.2701718946060136,3.15912854720547,575.5217743719902,772.3835330677036,Winter,23,Night,Yes,Low,Rockfall,Low,Local
291.1551067246999,0.1845317474093951,28.38017822203391,0.2116147364428185,5.660175435370109,269.4389385846197,918.2272235847864,Winter,18,Day,Yes,Low,No Landslide,Low,Local
306.9291902471112,0.612661051752165,39.25887206193036,0.6632030778507696,1.9521365320651216,373.0958976376216,778.605706028304,Summer,22,Night,No,Medium,Rockfall,Low,Local
160.02863265297046,0.2728305460076797,35.19147777415752,0.6217146093766115,2.706704228487857,234.93401726316165,1188.4491189512598,Summer,11,Day,Yes,Medium,No Landslide,Low,Local
127.27086634115022,0.5956703639182637,28.585130909556906,0.3141133796704203,3.2705097621734693,90.96971011468436,450.5556666069489,Monsoon,16,Day,Yes,Low,Rockfall,Moderate,Regional
352.2141457518807,0.6201608739185227,39.87872284871074,0.3636689831651448,3.7291719882365952,282.9741753204095,818.9242089338716,Monsoon,21,Night,No,High,Rockfall,Moderate,Regional
276.5851209583673,0.2216198825029185,53.04348109786743,0.2165954275511628,1.005229973169082,273.43954397138947,474.8911932875878,Winter,11,Day,Yes,Low,Rockfall,Low,Local
190.1210770754757,0.1490797016885345,33.09096208272701,0.7844630439860827,0.1052482731853673,260.0121761331628,298.6856858926567,Monsoon,12,Day,Yes,Medium,No Landslide,Low,Local
374.0921580418018,0.7246092688547519,42.19757942148182,0.882283417233986,1.0279152842937127,288.53591644936074,859.4924106235633,Monsoon,11,Day,No,Medium,Mudslide,Severe,Regional
259.2539707434287,0.4678403390154562,22.067270421288363,0.2948216757562836,2.24022083130239,326.42682716456363,827.8995592294917,Winter,18,Day,No,Low,No Landslide,Low,Local
344.34377472510613,0.1465310364043806,25.435636231819917,0.3620326496357087,1.196948537647552,284.98830487461936,743.0326124515598,Winter,13,Day,No,High,No Landslide,Low,Local
255.40147851280872,0.8958930537358137,39.72406277880377,0.8078866667628537,2.764311082609331,173.59938320526362,778.7611819920494,Winter,6,Day,No,Low,Mudslide,Moderate,District
414.85983399055897,0.1462244487970933,49.84116028535965,0.8485246585693293,0.8831664585052856,348.61847915619387,1419.6598868142514,Winter,12,Day,No,Low,Rockfall,Moderate,Regional
390.42726739545634,0.6560281830868425,38.5561334878566,0.4937391679647672,2.0143143753940715,105.06282446775768,748.3649723937132,Summer,5,Night,No,Low,Mudslide,Moderate,State
230.08286812167407,0.886943140210731,31.869419694768457,0.2354357305883519,0.412621553586591,94.96425427157996,902.0248722500148,Winter,23,Night,No,Medium,Rockfall,Low,Local
327.72567607634846,0.2913440833727405,34.99291405423354,0.2275742835849735,2.7675505664846294,373.9180494701568,670.1270360772238,Winter,18,Day,Yes,Medium,Rockfall,Low,Local
301.6300759668118,0.2137994949497569,22.495922660302824,0.6017649062483073,1.5779772657063342,350.7020272135357,859.0465150081207,Monsoon,18,Day,No,Medium,No Landslide,Low,Local
359.4905246025879,0.1971079515379431,41.04515326355367,0.4750265762252253,0.4564739730869154,294.2604634925964,752.3532649888765,Monsoon,3,Night,No,Low,Rockfall,Low,Local
172.80612315359164,0.3426201180540764,43.82333062323409,0.2200566993043581,0.6903714639934428,160.4551495244928,717.896303454054,Monsoon,18,Day,No,Low,No Landslide,Low,Local
304.8841167998752,0.1808366488085173,30.4790966716692,0.6082766746187898,2.761489247534796,229.20890593259247,1163.779706440065,Summer,8,Day,Yes,High,No Landslide,Low,Local
334.67395894796704,0.6537290733553055,30.299578522404985,0.2079117756123157,1.3178827948925629,273.7253252313496,1035.4369926368677,Winter,15,Day,Yes,Low,Rockfall,Low,Local
109.30084108615084,0.1498334385040501,37.658782296520485,0.7511603707044912,0.4867727239560832,140.41060314258866,827.3493294798461,Winter,3,Night,No,High,No Landslide,Low,Local
155.339318986738,0.5075377025198318,30.632802639594047,0.41450297589236,6.838999121050817,226.09713419767672,339.15761281120666,Summer,5,Night,Yes,Low,No Landslide,Low,Local
86.86142577919196,0.8973574830823815,34.338673853741774,0.2281806021064625,2.511409721959483,365.233033817668,727.798155349486,Winter,7,Day,No,High,Rockfall,Low,Local
228.4474532444354,0.7511762156048151,55.99721789166516,0.6118465546882073,6.299391460341037,442.73053642892165,1340.6055128810167,Monsoon,23,Night,No,Low,Mudslide,Severe,State
307.40338046367697,0.5921755505848088,32.52974299254004,0.4783790901031383,1.1141058086194473,258.05652473414494,753.8676666720584,Summer,15,Day,No,Medium,Rockfall,Low,Local
370.1885641676822,0.3450028966292893,31.41659847978778,0.8816602893500047,1.289096319568669,375.6488354316098,1020.6435144107317,Winter,4,Night,Yes,Low,Rockfall,Low,Local
255.927582433582,0.5991166690333108,28.524581943648407,0.5809390637525915,4.564687010091151,108.59399294125328,1088.3884803905205,Summer,20,Night,No,Low,Rockfall,Low,Local
380.2892436457033,0.5216331711293213,42.441919714999365,0.3926674267259058,1.489088709087208,365.9451241113612,843.792783171195,Summer,21,Night,No,Low,Rockfall,Low,Local
139.59188334280867,0.4408667071122972,33.18775826781897,0.6966072052437824,2.4570700821866014,219.6051585272519,631.6356736263696,Winter,9,Day,No,Low,No Landslide,Low,Local
113.72940485158762,0.2045683013921596,28.50626961678574,0.3900444017798979,0.5811668947327032,330.734561670797,312.93753364342234,Monsoon,22,Night,Yes,Low,No Landslide,Low,Local
245.5561840882705,0.8092833721923735,48.21304032273012,0.8329703039852956,1.1838055362178272,275.22475817602907,936.8326417217908,Winter,12,Day,Yes,Medium,Mudslide,Moderate,State
280.7252359151446,0.459827719057058,49.19603004513637,0.4623053793551635,0.2635227561877133,432.0414009783834,637.0487994352904,Winter,13,Day,No,Medium,Rockfall,Moderate,Regional
247.38442015247256,0.255698009456612,28.99576434261295,0.5849079939433437,0.4612933486386267,212.55643516600816,835.2300903775384,Monsoon,6,Day,Yes,Medium,No Landslide,Low,Local
84.60463199680987,0.3942074807018317,16.33460048639384,0.2354011726769602,0.0018877211278058,362.7606297561831,550.0359320821271,Winter,19,Night,No,Medium,No Landslide,Low,Local
242.8703968389769,0.4313038020231416,45.07513689836922,0.4982848665665615,0.0801134324421848,272.0492536703467,746.9524919059595,Winter,5,Night,No,Medium,Rockfall,Low,Local
145.64243995961175,0.7620303164534995,28.15370174239996,0.7826544777626965,7.569355945842468,284.1694521990336,806.7438109802107,Winter,6,Day,No,Medium,Rockfall,Low,Local
303.5738039064031,0.6868915044491216,42.90625599162769,0.7639541637543392,0.5550772370288581,281.614610684079,853.7187162088596,Summer,4,Night,No,Medium,Rockfall,Moderate,Regional
279.32785968774783,0.7154439149130719,15.298961822881644,0.3570229911974684,2.1771895211593257,215.4326895505887,577.0355625295172,Summer,20,Night,Yes,Medium,Rockfall,Low,Local
174.8096170938116,0.1088250115429177,43.92597338299309,0.3582553497073938,3.65394070602594,298.59010340933287,1039.3821897522705,Summer,17,Day,Yes,High,No Landslide,Low,Local
208.8906466130645,0.4329231985438092,22.888280707192187,0.7721137185492657,1.599952923035993,293.73517778781786,680.6210430536057,Winter,22,Night,Yes,Low,No Landslide,Low,Local
165.26291824888386,0.4850753213082589,42.30764119066525,0.8512788941185279,0.3324504022171337,324.1240248406729,465.10610790935095,Monsoon,11,Day,No,Low,Rockfall,Low,Local
244.98567221814625,0.1153538214584453,35.142730678364344,0.2667526448911025,2.604762765559322,308.45051456928627,778.1953160073073,Summer,5,Night,No,Medium,No Landslide,Low,Local
326.41138564009907,0.3078505669960274,25.460605806033552,0.5150410475983577,1.833838909455822,379.79945496122366,806.875061805292,Monsoon,0,Night,Yes,Low,No Landslide,Low,Local
171.1419162931565,0.708231858497708,30.9296368707322,0.4362179952749603,2.627951784926269,392.3508616047369,832.117886634352,Winter,3,Night,No,High,Rockfall,Moderate,Regional
290.3237212414276,0.2096877645831992,41.86318456956701,0.8094819188202076,2.937149873333865,194.9376678172199,1072.426480737016,Summer,18,Day,No,High,No Landslide,Low,Local
207.57939053020476,0.5282481051620733,36.05894453115234,0.2584674402760131,7.410860750956957,386.8772500590771,752.7102326528282,Winter,11,Day,No,Low,Rockfall,Low,Local
186.5701734190125,0.27216149761379,40.84412980472485,0.3477881597906261,1.704582587156467,181.36635728901456,776.0760751262458,Monsoon,14,Day,Yes,Low,No Landslide,Low,Local
241.43757120363537,0.1096966197151146,54.764405845154855,0.726727836310546,0.8360101498043558,358.7855888137736,579.3631237533813,Summer,2,Night,Yes,Medium,No Landslide,Low,Local
167.18061420645006,0.2929611660796332,19.35758388288949,0.2359056942868509,2.0908894779211518,361.9738784702869,964.1107005775792,Summer,22,Night,Yes,Medium,No Landslide,Low,Local
205.70805557222545,0.880699003928043,51.17212574968624,0.5447747665000024,0.1417908802524302,108.8683108337496,836.8618128156207,Summer,19,Night,No,Low,Mudslide,Moderate,State
154.16976859289213,0.7412296895063917,36.04355937523213,0.509474924275804,4.553782418741062,309.297924652941,715.9944545411674,Summer,7,Day,Yes,Medium,Rockfall,Moderate,Regional
407.1780106333112,0.8676613154568268,26.01215951676872,0.434080825292124,0.2542604451409153,253.15038866396844,419.0650613069072,Monsoon,10,Day,No,Medium,Mudslide,Moderate,State
252.82108415773828,0.4902832351410899,21.696863742610105,0.4762006207232466,0.7945261872182059,224.1234742064625,1088.8824390110176,Summer,15,Day,No,Low,Rockfall,Low,Local
194.02195936059317,0.1877889589420028,33.10879609222967,0.5709584108511631,3.3828733539966342,435.0852330699005,554.4640071087886,Winter,8,Day,No,Low,No Landslide,Low,Local
267.11839285873776,0.5383675911789544,44.2165011192446,0.3129571508718682,1.8191882998802515,234.6320859362581,681.7443981260589,Summer,2,Night,No,Medium,Rockfall,Moderate,Regional
241.0137560247336,0.4635018676479687,33.724508796224654,0.600397114798515,1.0005480440500163,219.36230708819505,871.6689022152007,Monsoon,4,Night,Yes,Low,Rockfall,Low,Local
232.32243203734217,0.7754856661916928,50.11154930247348,0.7638026305099903,1.282763500917089,307.56949400050934,560.6884142766627,Summer,19,Night,No,High,Mudslide,Moderate,State
299.133336003474,0.1784660646273956,20.48824309948441,0.7321126508531113,3.855809943812893,368.55897462984166,501.2980443493713,Monsoon,13,Day,No,Medium,No Landslide,Low,Local
310.6006168037844,0.4905929096174225,34.87911052153945,0.3077299332856416,0.8310441790580774,285.83514139898733,375.210483459867,Monsoon,14,Day,No,Medium,Rockfall,Moderate,Regional
207.5599081911578,0.2200389317551874,22.476065555868807,0.3044746288190317,4.075059441187644,416.6370545669252,944.1993905811272,Winter,5,Night,No,High,No Landslide,Low,Local
203.9345407484256,0.359740741512048,38.63631882624968,0.3877220574214393,0.1845254043186565,353.09756619640905,690.9627510547356,Summer,3,Night,No,High,No Landslide,Low,Local
227.99586422786848,0.6898856619102397,43.868873900973,0.452752308438726,2.999360093492093,82.17886802685697,1385.454018494666,Summer,7,Day,Yes,Low,Rockfall,Moderate,Regional
65.8463068211532,0.4808145034950132,30.792382063189468,0.4859189069859378,3.761806159250693,247.0533036492992,601.1289868738253,Summer,18,Day,Yes,Low,No Landslide,Low,Local
128.78471502411583,0.4007106281166155,8.95786143372866,0.6757880517833417,0.4013400978604373,243.81579006483008,615.7097953142157,Winter,4,Night,Yes,Medium,No Landslide,Low,Local
359.349941395562,0.4155810228560282,36.98948146796494,0.2396763025160848,1.1254541091223675,347.9360953429422,686.9214059429197,Winter,12,Day,No,Medium,Rockfall,Low,Local
381.5974170801027,0.4675574147247893,39.36738551733509,0.2242708929582464,0.3618445317094126,50.0,848.6269310276978,Monsoon,15,Day,Yes,Low,Rockfall,Low,Local
230.07711683548973,0.7280132350696455,39.042947549616976,0.4743373940607363,2.4524649725810823,554.9009708717722,705.9593322429378,Monsoon,0,Night,No,High,Rockfall,Moderate,Regional
296.1245570444613,0.8136677511521876,47.35782191822154,0.6880145844965864,1.5329320830147914,353.102609489421,922.4664428005024,Monsoon,12,Day,No,Low,Mudslide,Severe,National
274.9000123634829,0.8642677492031426,24.289463203509516,0.3354047400695378,2.0174883988342467,314.8876803917691,604.2823220022691,Winter,21,Night,No,Low,Rockfall,Low,Local
496.31046467641903,0.7295227090042361,41.802161054504495,0.6490531368793762,0.4375237471907455,418.1567716419146,523.6816563072838,Winter,10,Day,No,Low,Mudslide,Moderate,Regional
339.5659929147661,0.3523255165984101,46.92507512477975,0.3818796965582096,0.4758694620673891,534.3654052812625,440.3570521181785,Winter,20,Night,No,Medium,Rockfall,Low,Local
